Churn,InternetService,SeniorCitizen,gender,PhoneService,MultipleLines,Dependents,tenure,MonthlyCharges,Contract
0,1,0,0,1,1,0,63,80,0
0,2,0,1,1,0,0,38,69,0
0,1,0,0,0,1,0,70,58,0
0,1,0,1,1,1,1,38,20,0
0,2,0,0,0,0,1,5,30,0
0,1,0,1,1,1,0,24,50,0
1,2,0,1,1,0,0,16,74,0
0,1,0,0,0,1,0,68,39,2
0,2,0,0,1,0,1,57,101,2
0,1,1,1,1,1,0,60,104,0
0,2,0,0,1,1,0,29,71,1
0,1,0,0,1,1,1,9,66,0
0,1,0,0,1,1,0,71,26,0
1,2,0,0,0,0,0,24,54,1
1,2,1,1,1,0,0,2,49,0
0,2,0,1,1,1,1,66,21,2
1,2,0,1,1,1,0,54,104,0
0,2,0,0,1,1,0,72,114,2
0,1,0,1,1,1,0,52,20,0
0,2,0,1,1,1,1,71,77,2
1,1,1,0,1,1,0,5,79,1
0,2,0,1,1,0,0,42,20,2
1,2,0,0,1,0,0,2,45,2
1,2,0,1,1,0,0,11,75,1
1,2,0,0,1,0,1,41,80,1
0,1,0,0,1,0,1,68,88,0
1,2,1,0,1,1,0,50,95,2
1,1,0,1,1,1,0,53,94,2
1,2,0,0,1,0,1,8,84,0
0,2,0,0,1,0,0,50,104,1
0,2,0,0,1,0,0,50,100,0
0,2,0,0,1,1,0,8,60,1
0,1,0,0,0,1,0,10,30,0
0,1,0,0,1,0,1,37,24,0
0,2,0,0,1,0,1,49,62,0
0,1,0,0,0,1,0,17,36,0
0,1,0,1,1,1,1,12,20,2
1,2,0,1,1,1,1,23,100,2
0,1,0,0,0,1,1,71,59,0
0,2,0,0,1,1,1,71,78,0
0,1,0,1,1,0,0,24,89,1
0,2,0,1,1,0,1,45,79,1
0,2,0,1,1,0,1,42,64,0
1,1,0,0,1,0,0,18,96,1
0,1,0,0,1,0,0,26,74,0
1,2,0,1,1,0,1,9,55,2
0,2,0,0,1,0,0,2,44,0
0,1,0,0,1,1,1,5,45,0
1,2,1,1,1,0,0,6,84,2
0,1,1,1,1,0,0,52,111,0
0,1,0,1,1,1,0,57,74,2
0,1,0,1,1,0,0,29,75,0
0,2,0,0,1,1,1,67,25,2
1,1,0,0,1,0,0,42,105,0
0,2,0,0,1,0,0,12,19,2
1,2,0,1,0,0,1,7,34,1
0,1,0,0,1,1,0,12,20,1
1,2,0,0,0,0,0,13,49,0
0,2,0,1,1,0,0,31,71,0
1,2,0,1,0,0,1,9,30,1
0,2,0,1,1,0,0,63,20,1
0,1,1,1,1,1,0,45,99,0
0,2,1,0,1,0,0,12,79,0
0,2,0,1,1,0,0,41,80,0
1,2,0,1,1,0,0,5,21,0
0,2,1,1,0,0,0,71,46,2
0,2,0,0,1,0,1,72,79,2
0,1,0,1,1,1,0,9,69,2
0,1,0,0,1,0,1,51,90,2
0,1,0,0,0,1,1,35,41,0
0,2,0,1,1,0,0,56,101,1
0,1,1,0,1,1,0,18,75,1
0,2,0,1,1,0,0,44,112,2
0,2,0,0,0,1,1,48,30,0
0,1,0,0,1,1,0,11,65,0
1,1,0,1,1,1,1,71,106,0
0,2,1,1,1,1,0,35,82,1
0,2,1,1,0,1,0,24,34,2
0,1,0,0,1,0,0,60,105,0
1,1,0,1,0,1,0,6,30,1
1,2,0,1,1,0,1,15,20,0
0,2,1,1,1,0,0,21,104,1
0,2,0,1,1,0,1,33,21,1
0,2,0,0,1,0,0,1,21,0
0,1,0,0,1,1,1,58,20,2
0,1,0,0,1,1,0,10,65,0
0,1,0,0,1,1,1,33,24,0
1,1,1,0,0,1,0,1,25,1
1,2,0,0,1,1,1,1,46,2
0,1,0,1,1,0,1,42,73,1
0,1,0,1,1,1,1,1,20,0
0,2,0,1,1,1,0,38,20,2
1,2,0,0,1,0,0,5,51,1
0,2,0,1,1,1,0,65,110,2
0,1,1,0,0,1,0,43,33,0
0,2,0,0,1,0,0,72,85,1
1,2,0,1,1,1,0,60,94,0
0,2,0,1,1,0,0,55,101,0
0,2,0,0,1,0,1,70,113,0
0,1,0,0,1,0,0,6,74,1
0,2,0,0,1,1,1,13,104,0
0,2,0,1,1,0,1,8,20,2
0,2,0,1,1,0,1,45,100,0
1,1,0,0,1,1,0,54,110,1
1,1,0,0,1,0,0,33,83,0
0,1,0,1,1,0,1,21,76,0
1,2,1,0,1,1,0,55,100,2
1,1,0,0,1,1,0,1,75,0
0,1,0,1,1,1,0,44,69,1
0,1,0,1,1,1,0,72,87,0
0,2,0,1,1,0,1,13,62,2
0,2,0,0,1,0,1,36,104,0
0,1,0,1,1,1,0,71,26,2
1,1,1,1,1,1,0,9,100,0
0,1,0,0,1,0,0,46,55,0
1,1,1,0,1,0,0,61,104,1
0,2,1,1,1,0,0,72,77,1
1,2,0,1,1,1,0,11,75,0
0,2,0,0,1,1,0,2,70,2
0,2,0,1,1,0,0,2,19,0
1,2,0,0,1,1,0,4,79,0
1,2,0,1,1,1,0,3,49,1
0,2,0,0,0,0,0,3,35,2
0,1,0,0,1,0,0,43,65,1
0,2,0,0,1,1,1,61,20,2
1,2,1,0,1,0,0,49,91,1
0,2,0,0,1,0,0,34,64,2
0,1,0,1,1,1,0,1,50,0
1,1,0,0,1,1,0,1,46,0
0,1,0,0,1,0,0,61,86,0
1,2,0,0,1,0,1,4,74,0
0,2,0,1,1,0,0,59,69,2
0,2,0,1,1,0,1,4,45,0
0,2,0,1,1,0,1,0,20,2
0,1,0,1,1,0,0,22,20,0
0,1,0,0,1,1,0,72,85,0
0,1,0,1,0,0,1,15,30,0
1,2,0,0,1,1,0,1,19,2
1,2,0,0,1,0,0,57,95,1
1,2,0,1,1,0,1,39,86,1
0,1,1,0,1,1,0,6,20,1
0,2,0,0,1,0,0,16,63,1
1,1,0,0,0,1,1,39,30,0
0,1,0,1,1,0,1,4,20,0
1,1,0,1,1,1,0,59,107,1
0,2,0,0,1,0,1,69,84,0
0,2,0,1,1,0,1,24,70,0
0,1,0,1,1,0,1,6,20,0
0,1,0,1,1,0,0,9,94,0
0,2,0,0,1,1,1,8,20,0
1,1,0,0,1,1,0,30,20,0
0,1,0,1,1,0,1,62,71,0
0,2,0,0,1,1,0,35,21,2
0,2,0,0,1,1,1,55,19,2
0,1,0,0,1,1,0,2,61,0
1,1,1,1,1,0,0,29,94,0
0,1,0,1,1,0,0,2,75,0
0,1,1,1,0,1,0,33,55,2
1,1,0,1,1,1,0,5,76,0
1,2,0,0,1,0,0,1,69,0
0,2,0,0,1,1,0,72,106,1
1,2,1,1,1,0,0,43,90,0
1,2,0,0,1,0,0,10,75,0
0,2,0,0,1,1,0,70,26,2
1,1,0,1,1,1,0,24,96,0
0,2,0,0,1,1,0,23,20,2
0,2,0,0,0,0,1,43,51,1
1,2,0,0,1,1,0,1,19,0
1,1,0,1,1,0,0,24,80,2
0,2,1,0,1,0,1,65,104,0
0,1,0,0,1,1,1,56,110,0
1,2,1,1,1,0,0,1,79,0
0,2,1,1,1,0,0,28,106,0
0,1,0,0,0,1,0,13,29,0
1,1,0,0,1,0,0,8,80,0
0,2,0,0,1,0,0,3,70,2
1,2,0,1,1,1,0,1,20,0
1,2,1,0,1,0,0,26,89,0
1,2,1,1,1,0,0,1,76,0
0,2,0,0,1,0,0,5,20,1
1,1,0,1,1,1,0,28,94,0
0,1,0,0,1,1,0,11,59,0
1,2,1,0,1,0,0,11,104,1
1,2,1,0,1,0,0,66,80,1
0,1,0,1,1,1,0,56,20,0
0,2,1,0,1,1,0,53,25,2
1,2,0,0,0,1,1,3,31,2
0,1,1,0,1,1,0,72,117,0
0,2,0,0,1,0,0,6,71,1
0,1,0,0,1,0,1,71,115,0
0,2,0,1,1,0,0,15,20,0
0,2,1,0,1,0,0,57,70,1
0,2,0,1,1,1,0,68,25,1
1,2,0,0,0,0,0,13,31,0
0,2,0,0,1,0,1,71,25,1
1,2,0,1,0,0,0,5,40,2
0,1,0,1,1,1,0,18,90,1
0,1,0,1,1,0,1,36,95,1
0,1,0,1,1,0,0,63,85,0
0,2,0,1,0,0,1,39,55,1
0,1,0,0,1,1,0,3,20,2
0,2,0,1,1,0,0,32,20,2
0,1,1,1,1,1,0,4,70,0
1,2,1,0,1,1,0,32,93,0
1,2,1,1,1,1,0,15,74,1
1,1,1,0,1,0,0,5,81,0
0,2,0,0,1,0,1,9,20,1
0,2,0,0,1,0,1,31,81,2
0,2,0,0,1,0,0,1,50,0
0,2,0,1,1,0,1,1,81,2
0,1,0,1,1,1,0,2,100,0
0,2,0,0,1,0,0,35,23,0
0,2,0,0,1,0,0,5,20,0
1,2,0,1,1,0,1,3,50,0
0,1,0,1,1,1,0,12,49,0
0,2,0,1,1,1,1,56,24,0
0,1,0,1,1,1,1,72,25,0
1,2,0,0,1,0,0,1,69,0
1,1,0,1,1,1,0,1,85,2
0,2,0,0,1,1,0,26,90,2
0,1,0,0,0,1,0,13,49,0
0,2,0,0,1,0,1,15,66,0
0,1,1,1,1,1,0,68,96,0
1,2,1,0,1,0,0,27,101,0
0,2,1,0,1,1,0,5,69,0
0,1,0,0,1,0,0,64,25,0
1,1,0,0,1,0,0,16,65,0
1,2,0,0,1,1,0,2,80,0
0,2,0,0,0,0,0,52,39,0
0,2,0,0,1,1,0,15,25,2
0,2,0,0,1,0,1,41,109,2
1,1,1,1,1,0,0,20,71,0
0,2,0,0,1,0,0,32,19,0
1,2,0,1,1,1,0,1,50,1
0,1,0,0,1,0,1,72,83,0
0,2,0,0,1,0,1,34,85,0
0,2,0,1,1,1,1,44,20,2
0,2,0,1,1,1,0,72,75,0
0,1,0,1,1,0,1,8,95,0
0,2,0,1,0,0,0,7,34,1
0,2,0,1,1,0,1,59,20,0
1,2,0,0,1,0,0,3,97,1
0,1,0,0,1,1,0,41,99,0
0,1,0,0,1,0,0,61,25,1
1,2,0,1,1,0,0,29,80,0
0,2,0,0,1,0,1,48,20,0
1,2,0,1,1,1,0,1,20,0
0,1,0,1,1,1,1,64,25,1
0,1,0,1,1,0,0,58,21,2
0,1,0,1,1,1,0,29,85,0
1,2,1,1,1,1,0,7,95,2
0,2,0,1,1,0,0,67,111,0
1,1,0,1,1,0,0,5,70,0
0,2,0,0,1,0,0,27,53,2
1,1,0,1,0,1,0,4,49,0
0,1,0,1,1,1,0,1,20,0
0,1,0,0,1,1,1,4,20,0
0,2,0,1,1,0,1,6,20,0
0,1,0,1,0,1,1,1,34,2
1,2,0,1,1,1,0,49,84,2
1,2,0,0,1,0,0,2,55,2
0,2,0,1,1,0,1,16,85,2
0,2,0,0,1,0,1,1,25,2
0,1,0,1,1,0,0,25,70,0
0,2,0,1,1,0,1,25,54,0
0,2,0,0,1,0,0,72,111,0
0,1,0,1,1,1,0,10,20,2
0,1,0,1,1,0,0,54,84,0
1,1,1,1,1,1,1,1,49,0
0,1,0,0,1,1,0,66,67,0
0,1,0,1,1,1,0,4,66,2
0,2,0,0,1,1,0,7,20,0
0,1,1,1,0,1,0,69,57,0
1,2,0,0,1,0,0,8,96,2
0,1,0,1,1,1,0,25,56,0
1,2,1,1,1,0,0,37,101,0
0,2,0,1,1,0,1,1,20,0
0,2,0,1,1,1,1,4,24,2
1,1,0,1,0,0,0,10,34,0
0,1,0,0,0,1,0,13,35,0
0,1,0,0,1,1,0,12,79,0
0,1,0,1,1,0,0,61,25,0
0,1,0,1,1,0,0,65,99,0
0,1,0,1,1,1,0,56,65,0
0,1,0,1,1,0,0,51,81,0
0,1,0,1,1,0,1,43,91,0
0,2,0,0,1,0,0,1,50,1
0,1,0,0,1,0,0,3,54,0
0,2,0,0,0,1,0,19,40,1
0,2,0,1,1,1,0,45,108,0
1,1,1,0,1,0,0,68,100,1
1,2,0,0,1,0,0,1,20,0
0,1,0,0,1,1,1,32,90,0
0,1,0,1,0,0,1,59,35,2
0,1,0,1,1,1,1,45,20,0
1,2,1,1,1,0,0,24,104,2
0,2,0,1,1,0,1,63,89,0
0,2,1,1,1,0,0,29,52,0
0,2,0,1,1,0,1,55,86,1
1,2,0,0,1,0,0,8,85,0
0,2,0,1,0,1,0,34,25,2
1,1,0,0,1,0,0,1,70,0
0,2,0,1,1,0,0,10,55,0
0,1,0,1,1,1,1,71,73,0
0,2,0,1,1,1,0,5,56,2
0,1,0,1,1,0,0,31,79,0
1,2,0,0,1,1,0,1,75,2
1,1,0,1,1,1,0,20,89,0
0,2,0,0,1,1,1,19,20,1
0,1,0,1,1,0,1,72,113,0
0,2,0,0,1,1,1,11,25,1
1,1,0,1,1,1,0,4,90,1
1,2,0,0,1,0,0,25,105,0
0,2,1,1,1,1,0,45,25,2
0,2,1,0,1,1,0,64,109,2
0,1,0,1,1,0,0,4,21,0
0,1,0,1,1,0,0,34,20,0
0,2,0,0,1,1,1,48,70,2
0,1,0,0,1,0,0,24,80,1
0,2,1,1,1,0,0,8,61,1
0,1,0,0,1,1,1,67,104,0
0,1,0,1,1,0,0,14,67,1
1,2,1,0,0,0,0,10,30,2
0,1,0,1,1,1,1,42,97,0
0,1,0,0,1,1,1,15,20,0
0,2,0,0,1,0,0,2,46,1
0,2,0,0,1,1,1,45,105,2
1,2,0,0,1,1,1,4,84,2
1,2,0,0,1,0,1,67,109,0
1,2,0,1,1,0,0,12,57,0
1,1,0,1,1,0,0,60,96,0
1,2,0,1,1,1,1,1,51,0
0,2,1,0,1,0,0,1,71,1
1,2,0,0,1,1,0,1,20,2
0,2,0,1,1,1,1,8,43,2
1,1,1,1,1,0,0,5,90,0
1,1,0,1,1,0,0,1,69,0
0,2,0,0,1,1,1,58,20,2
0,1,0,1,1,1,0,72,109,0
0,1,0,0,1,1,1,23,25,0
1,1,0,1,1,1,0,5,96,1
0,2,0,1,0,0,0,70,39,0
1,2,0,0,1,0,1,12,84,0
0,2,0,0,1,0,0,7,70,1
1,1,0,1,1,0,0,1,46,0
0,1,0,1,0,1,1,44,54,0
0,1,0,1,1,0,1,46,81,0
0,1,0,1,1,0,0,20,20,0
0,1,1,1,1,0,1,32,94,2
0,1,0,1,1,0,0,1,20,0
0,2,0,0,1,0,0,67,85,0
1,2,1,0,1,0,0,29,99,2
0,1,0,0,1,1,1,72,23,0
1,1,1,1,1,1,0,12,101,0
0,1,0,1,1,1,1,27,72,2
0,2,0,1,1,0,1,56,116,0
1,1,0,0,1,1,1,62,100,0
0,1,0,1,0,0,0,11,35,0
0,2,1,1,1,0,0,30,75,0
0,1,0,0,1,0,0,40,20,0
0,2,1,1,0,1,0,38,25,2
0,2,0,0,0,0,0,28,30,0
1,2,0,0,1,1,0,1,94,0
0,1,0,0,1,1,0,12,45,0
0,2,0,0,1,0,1,24,78,1
0,1,1,1,1,0,0,72,25,0
0,2,0,1,1,0,0,3,82,0
0,1,0,0,1,1,1,72,116,0
0,1,0,1,1,1,0,4,25,0
0,1,0,0,1,0,0,3,76,0
1,1,1,0,1,1,0,1,50,0
1,2,0,1,1,1,0,43,78,2
0,1,0,0,0,1,0,10,41,0
0,2,1,0,1,0,0,2,44,0
0,1,0,1,1,1,0,15,19,2
0,1,1,0,1,0,0,3,75,0
0,2,0,0,0,0,0,65,60,2
0,1,0,1,1,0,0,27,20,0
1,2,1,1,1,0,0,1,74,1
0,1,0,1,1,1,0,35,21,0
0,2,0,1,1,0,0,2,47,0
0,1,0,0,1,1,0,60,100,1
0,2,0,0,1,1,1,49,19,0
1,1,0,1,0,1,0,3,35,2
0,1,0,0,1,1,1,24,20,0
0,2,0,1,1,0,1,62,89,0
1,2,0,0,1,0,1,25,89,1
0,1,0,0,1,0,1,10,89,1
0,1,0,1,1,1,1,67,54,0
1,1,1,1,1,0,0,7,85,1
0,2,0,1,1,0,1,24,81,0
0,2,1,1,1,0,0,72,116,0
0,1,0,1,1,0,0,53,74,0
1,1,1,1,1,1,0,2,87,0
1,2,0,0,1,0,0,5,76,2
0,1,0,0,0,1,0,52,35,1
0,2,0,0,1,1,1,72,74,0
0,2,0,1,1,0,1,70,79,0
0,1,0,1,1,1,0,9,20,1
0,2,0,0,1,0,0,2,20,0
0,1,0,0,1,1,0,28,60,0
0,2,0,1,1,0,0,72,86,2
0,2,0,1,0,0,0,42,40,2
1,2,0,0,1,1,0,11,102,2
0,2,0,0,1,1,1,61,50,2
0,2,0,1,1,1,1,63,76,2
1,1,0,1,1,1,0,1,46,0
1,1,0,1,1,1,1,23,48,2
0,1,0,0,1,0,0,61,20,0
0,1,0,1,1,1,0,7,20,0
0,2,0,1,1,0,0,14,20,2
0,1,1,0,1,1,1,23,88,2
1,2,0,0,1,0,0,9,92,0
1,2,1,0,1,1,0,11,100,1
0,2,0,0,1,0,0,48,75,0
0,1,0,1,1,0,0,63,20,0
1,2,0,0,1,1,0,6,100,2
0,1,0,0,0,1,0,5,51,1
0,1,0,1,1,0,0,70,88,0
0,2,0,1,1,1,0,8,66,0
0,2,0,0,1,0,1,46,25,1
0,1,0,1,1,1,1,6,20,2
0,1,0,0,1,1,1,68,84,0
0,2,0,1,1,1,1,31,21,2
0,2,0,0,1,0,1,23,20,0
1,1,0,0,1,0,0,6,84,0
1,2,0,1,1,1,0,1,51,2
0,2,0,1,1,1,0,2,79,2
0,2,1,1,1,0,0,43,94,0
0,2,0,1,1,1,1,46,20,2
0,2,0,1,1,1,0,49,99,1
1,1,0,1,1,1,0,51,95,1
0,2,0,1,1,1,1,28,93,2
1,2,0,1,1,0,0,65,92,2
0,1,0,1,1,1,0,51,83,0
0,2,0,1,1,0,0,1,21,0
1,2,0,1,1,1,1,1,75,2
0,2,0,0,1,0,0,24,20,0
1,2,0,0,0,0,0,48,35,0
1,1,1,1,1,0,0,1,80,0
0,1,0,0,1,1,0,2,54,0
0,1,0,1,1,1,0,27,55,2
1,2,0,1,1,0,1,1,50,0
0,1,0,0,0,0,1,70,58,0
1,1,0,1,1,1,0,35,75,0
0,1,0,1,0,0,0,67,49,0
1,1,0,1,1,0,0,2,46,0
0,1,0,0,1,1,1,15,21,0
0,1,0,0,1,1,0,1,20,1
0,2,0,1,1,0,1,62,25,0
0,2,0,0,1,0,1,36,20,0
1,2,0,1,1,1,0,1,20,0
0,1,0,1,1,1,0,72,105,0
0,2,0,1,1,0,0,70,79,0
1,2,0,1,1,1,0,1,54,2
0,2,0,1,1,0,0,24,58,0
1,2,1,1,1,0,0,45,63,2
0,2,0,1,1,0,0,29,20,1
0,2,0,0,1,0,1,33,89,1
0,1,0,0,1,1,0,7,100,0
1,1,0,0,1,1,0,7,80,0
0,1,0,1,1,0,0,18,73,0
0,2,0,1,1,0,1,2,19,0
0,2,0,1,1,0,1,66,80,2
1,2,0,0,1,1,0,3,20,0
0,2,0,0,1,0,0,72,26,0
0,1,0,0,1,1,1,72,67,0
0,1,1,0,0,0,0,13,45,0
0,2,0,1,1,0,0,24,86,0
0,1,0,1,1,0,0,70,75,0
0,1,0,1,1,1,1,71,97,2
0,2,0,1,1,1,0,56,60,0
1,1,0,0,1,0,0,6,94,0
1,2,0,0,1,0,0,1,45,1
0,2,0,0,1,0,1,21,45,0
1,2,0,1,1,0,1,14,65,1
0,2,0,1,1,1,0,13,66,1
1,1,0,0,1,1,0,12,94,0
0,2,0,1,1,0,0,65,91,0
0,2,0,1,1,0,0,30,84,0
0,1,0,0,0,1,0,2,24,2
0,2,0,0,1,0,1,12,20,0
0,2,0,1,1,1,0,56,107,2
0,2,1,0,1,0,0,67,92,0
1,1,0,1,1,1,1,4,51,0
0,1,1,0,1,1,0,65,94,0
0,2,0,1,1,0,0,60,101,2
1,2,0,0,1,0,0,37,100,0
0,2,0,1,1,0,0,72,20,0
0,2,0,0,1,0,1,52,100,0
1,2,1,1,1,0,0,13,107,2
0,2,1,0,1,0,0,56,97,0
0,1,0,0,1,1,0,51,21,0
0,2,0,1,0,0,1,7,59,0
0,1,1,0,1,1,0,17,94,0
0,2,0,1,1,0,0,18,20,1
0,1,0,1,1,1,0,50,99,1
0,2,1,0,1,0,0,32,55,0
1,1,0,0,1,0,0,1,75,0
0,1,0,1,1,1,0,46,95,0
0,2,0,1,1,1,1,16,20,2
1,2,0,0,1,1,0,1,71,0
0,1,0,0,1,1,0,51,99,0
0,1,0,0,1,1,0,25,109,0
0,1,0,1,1,1,0,8,44,0
0,1,0,0,1,0,0,33,54,1
0,1,0,1,1,1,0,54,65,2
0,1,0,0,1,1,1,18,25,2
0,1,0,0,1,0,1,27,21,0
0,1,0,1,1,1,1,68,101,0
0,2,0,0,1,0,1,59,25,0
0,2,1,0,1,0,0,56,77,0
0,1,1,1,1,1,0,72,25,0
0,1,1,0,1,0,0,54,72,0
0,2,0,0,1,1,0,47,21,2
0,2,0,1,0,0,1,50,43,0
0,2,0,1,1,0,0,71,104,1
0,1,0,0,1,0,0,1,45,2
1,1,0,0,1,0,0,3,76,0
0,2,0,0,0,1,0,21,35,2
0,1,0,1,0,1,1,66,51,2
1,2,0,0,1,0,1,48,96,0
1,1,1,1,1,1,0,47,100,0
0,2,0,1,1,0,1,60,24,1
0,1,0,1,1,1,0,37,91,0
0,2,0,1,1,1,1,18,81,0
0,1,0,1,1,0,1,72,90,0
0,2,0,0,1,0,0,6,91,0
0,1,1,1,1,1,0,33,94,1
0,2,0,1,1,0,0,35,97,2
0,1,0,0,1,1,0,37,79,0
1,2,1,1,1,0,0,1,70,2
0,2,0,1,1,0,0,71,24,1
0,1,1,1,1,1,0,16,85,1
0,1,1,1,1,1,0,54,74,1
0,2,0,0,1,1,1,72,85,2
0,2,0,0,1,1,0,12,80,2
0,2,0,0,1,1,1,69,20,2
1,1,1,1,1,1,0,24,103,1
1,2,0,0,1,0,1,8,20,1
0,1,1,1,1,1,1,11,55,0
0,1,0,0,1,1,0,9,44,1
1,2,0,1,1,0,1,34,78,0
0,2,0,0,0,0,0,66,47,1
0,1,0,0,1,0,0,41,21,0
0,2,0,0,1,1,1,16,19,1
0,2,0,1,1,1,0,65,105,0
0,2,0,1,1,0,0,27,20,2
0,2,0,1,1,0,1,68,106,2
1,2,1,1,1,0,0,23,106,2
0,2,0,1,1,0,0,33,20,2
1,1,1,1,1,1,0,25,90,0
0,2,0,1,1,0,1,72,114,1
0,2,0,1,1,0,0,39,20,2
0,1,0,1,1,0,1,62,20,0
1,2,0,1,1,0,1,53,20,1
0,2,0,0,1,1,0,53,100,1
1,2,0,1,1,1,0,18,82,2
0,1,1,1,1,1,0,62,89,2
1,1,0,0,1,1,0,70,65,0
0,1,1,1,1,1,0,27,105,0
0,2,0,0,1,0,0,61,103,0
1,1,1,1,1,0,0,53,104,0
1,2,0,0,1,0,0,54,104,2
0,2,1,1,1,1,1,64,112,2
1,2,1,0,1,0,0,30,100,2
0,1,0,0,1,1,1,50,21,0
0,1,0,1,1,1,0,38,105,0
0,2,0,0,1,0,1,72,99,1
1,2,1,1,1,0,0,39,106,1
0,2,0,1,1,0,0,30,64,0
1,2,1,0,1,0,0,26,95,1
0,2,0,0,1,1,0,6,86,0
1,2,0,0,1,0,0,16,54,1
0,1,0,0,0,0,1,51,56,0
1,2,0,0,1,1,1,17,99,2
1,1,0,0,1,0,0,1,79,0
0,2,0,1,1,0,0,62,20,0
0,2,0,1,1,1,1,13,65,0
0,2,0,1,1,0,1,64,73,2
0,1,0,1,1,0,0,44,85,0
0,2,0,0,1,0,1,16,113,1
0,2,0,1,1,1,1,15,25,2
0,1,0,0,0,0,1,36,41,0
1,1,0,1,1,0,1,1,91,0
0,2,1,1,1,0,0,24,70,0
0,2,0,0,1,0,0,60,20,2
1,1,0,0,1,1,0,3,92,2
0,2,0,1,1,0,1,16,91,1
0,2,0,1,1,0,0,66,86,2
0,2,0,1,1,0,0,66,104,1
1,2,0,1,1,0,0,45,20,1
1,1,1,1,1,0,1,43,111,0
0,2,1,1,1,0,1,71,20,1
1,2,0,1,1,0,0,1,45,1
1,1,0,1,1,1,1,1,71,1
0,1,1,0,1,0,0,20,81,0
0,1,1,0,0,0,0,65,54,0
0,2,0,1,1,0,1,19,20,0
0,2,0,1,1,1,0,36,20,2
1,1,0,1,1,0,0,71,109,0
1,1,1,0,0,0,0,1,25,0
1,2,0,1,1,0,0,33,68,2
0,1,0,1,1,0,0,71,54,0
0,2,0,0,1,1,0,13,68,1
0,2,0,0,1,0,0,29,19,0
0,1,0,0,1,1,0,13,72,0
0,1,0,1,0,1,0,22,57,2
1,2,1,1,1,0,0,7,99,0
0,2,0,1,1,1,0,47,25,2
0,1,0,1,1,0,0,26,20,0
0,1,1,1,1,1,0,13,60,0
1,2,0,1,1,0,0,26,90,0
0,1,0,1,1,1,1,2,20,1
1,1,0,0,0,0,0,4,24,1
0,2,0,0,1,0,0,52,81,0
1,2,1,1,1,0,0,3,91,1
0,1,1,1,1,0,0,62,111,1
1,1,0,0,1,1,1,70,94,2
0,1,0,0,1,1,0,71,104,0
0,2,0,1,0,0,0,69,36,0
0,1,0,1,1,1,0,35,26,0
0,2,0,1,1,1,0,63,103,2
0,2,1,0,1,0,0,69,105,0
0,1,0,0,1,1,1,72,100,0
0,1,0,0,1,1,0,36,80,1
0,2,0,1,1,1,0,33,73,2
0,2,0,0,1,0,0,28,90,1
0,1,0,0,1,1,0,27,20,2
0,2,0,0,1,0,0,1,74,2
0,2,0,1,0,0,1,72,38,0
0,1,0,0,1,1,0,63,98,0
0,2,0,1,1,0,1,12,70,0
0,2,0,1,1,0,1,12,25,0
0,1,1,0,1,0,0,70,113,0
0,1,0,0,1,1,0,1,45,0
0,1,0,0,1,0,0,20,89,1
0,2,0,0,1,1,0,72,25,1
0,2,0,0,1,0,0,5,76,0
0,1,0,1,0,0,1,39,25,1
0,2,0,1,1,0,0,1,54,2
0,2,0,1,1,1,1,15,55,2
0,2,0,0,1,0,0,72,25,1
0,1,0,1,0,0,1,24,36,2
0,2,0,1,1,0,1,34,104,0
1,1,0,0,1,1,0,9,80,1
0,1,1,0,1,1,1,72,88,0
0,1,0,0,1,1,1,8,21,0
0,1,0,0,1,0,1,6,19,0
1,2,0,0,1,0,0,36,88,0
0,2,0,1,1,0,0,72,25,0
1,2,0,0,1,0,0,8,50,2
0,2,0,1,1,0,0,44,20,1
0,2,0,0,1,0,0,18,70,1
0,2,0,0,1,0,1,39,100,1
0,2,0,1,1,1,1,60,95,2
1,1,1,1,0,1,0,1,40,0
0,2,0,1,1,1,0,21,20,0
0,1,0,1,1,0,1,60,85,0
0,1,0,0,1,1,1,62,71,1
0,1,0,0,1,1,1,8,20,0
0,2,0,1,1,0,0,65,25,0
0,1,0,0,1,0,1,17,21,0
0,2,0,1,1,1,0,60,61,0
1,2,0,0,1,0,1,11,19,2
0,2,0,0,1,0,0,2,20,1
1,2,0,0,1,0,0,21,104,2
0,1,0,0,1,0,0,66,103,0
0,1,0,1,1,1,0,16,19,0
0,1,0,1,1,1,1,66,75,0
0,2,0,0,1,0,0,46,79,1
0,1,0,0,1,0,0,70,90,1
0,1,0,1,1,0,1,72,20,0
0,2,0,1,1,0,0,1,45,2
0,1,0,0,1,0,1,1,24,1
1,2,1,1,1,0,0,8,101,1
0,1,0,0,1,0,0,2,49,2
0,1,0,1,1,1,1,1,19,0
0,2,0,1,1,0,0,17,20,0
0,2,0,1,0,0,1,58,50,1
0,1,0,1,1,1,1,59,87,2
1,2,0,0,1,0,0,12,89,2
1,2,0,0,1,0,0,3,64,1
0,1,0,1,0,0,1,32,51,0
0,2,0,0,0,0,1,7,25,2
0,1,0,1,1,1,1,8,20,1
1,2,0,1,1,1,0,22,85,0
0,2,0,1,1,1,0,66,97,0
0,1,1,0,1,1,0,23,75,0
1,1,1,0,1,1,0,1,86,0
0,1,0,1,1,1,0,21,65,0
1,2,0,0,1,1,0,9,75,1
0,2,0,0,1,0,1,44,56,1
1,2,1,1,1,1,0,15,79,2
0,2,0,0,1,0,1,67,74,0
1,1,0,0,1,0,0,56,98,0
0,1,0,0,0,1,0,4,29,0
